clade	species	position	GC_mean
reptile	rGopEvg1	three-prime-30kb-13200bp	0.47508107012565864
reptile	rGopEvg1	three-prime-30kb-13300bp	0.4751715984326443
reptile	rGopEvg1	three-prime-30kb-13400bp	0.47620929604107554
reptile	rGopEvg1	three-prime-30kb-13500bp	0.4763586001891636
reptile	rGopEvg1	three-prime-30kb-13600bp	0.4755553303607621
reptile	rGopEvg1	three-prime-30kb-13700bp	0.4757627347655722
reptile	rGopEvg1	three-prime-30kb-13800bp	0.4753999459532496
reptile	rGopEvg1	three-prime-30kb-13900bp	0.47532900959329816
reptile	rGopEvg1	three-prime-30kb-14000bp	0.47531279556816647
reptile	rGopEvg1	three-prime-30kb-14100bp	0.4752438859613565
reptile	rGopEvg1	three-prime-30kb-14200bp	0.4755388644228105
reptile	rGopEvg1	three-prime-30kb-14300bp	0.4750554094725074
reptile	rGopEvg1	three-prime-30kb-14400bp	0.4749662207809756
reptile	rGopEvg1	three-prime-30kb-14500bp	0.47508301739828485
reptile	rGopEvg1	three-prime-30kb-14600bp	0.47552760551076817
reptile	rGopEvg1	three-prime-30kb-14700bp	0.4753371877200094
reptile	rGopEvg1	three-prime-30kb-14800bp	0.4744557800148639
reptile	rGopEvg1	three-prime-30kb-14900bp	0.4746598202824134
reptile	rGopEvg1	three-prime-30kb-15000bp	0.4742532074952997
reptile	rGopEvg1	three-prime-30kb-15100bp	0.47353160475990014
reptile	rGopEvg1	three-prime-30kb-15200bp	0.47415797372594065
reptile	rGopEvg1	three-prime-30kb-15300bp	0.47426015954378026
reptile	rGopEvg1	three-prime-30kb-15400bp	0.4740252174588382
reptile	rGopEvg1	three-prime-30kb-15500bp	0.4750910109476565
reptile	rGopEvg1	three-prime-30kb-15600bp	0.4762909588159588
reptile	rGopEvg1	three-prime-30kb-15700bp	0.47515373398193816
reptile	rGopEvg1	three-prime-30kb-15800bp	0.47484362134723596
reptile	rGopEvg1	three-prime-30kb-15900bp	0.4755992759760104
reptile	rGopEvg1	three-prime-30kb-16000bp	0.47570540540540546
reptile	rGopEvg1	three-prime-30kb-16100bp	0.47553681608437703
reptile	rGopEvg1	three-prime-30kb-16200bp	0.4750597207641108
reptile	rGopEvg1	three-prime-30kb-16300bp	0.47495001354657723
reptile	rGopEvg1	three-prime-30kb-16400bp	0.4752825683565942
reptile	rGopEvg1	three-prime-30kb-16500bp	0.4749025769248097
reptile	rGopEvg1	three-prime-30kb-16600bp	0.474127644461444
reptile	rGopEvg1	three-prime-30kb-16700bp	0.47392503024318305
reptile	rGopEvg1	three-prime-30kb-16800bp	0.4728230434400187
reptile	rGopEvg1	three-prime-30kb-16900bp	0.4732485010317219
reptile	rGopEvg1	three-prime-30kb-17000bp	0.4730452118672704
reptile	rGopEvg1	three-prime-30kb-17100bp	0.47395080083800767
reptile	rGopEvg1	three-prime-30kb-17200bp	0.4732689058592958
reptile	rGopEvg1	three-prime-30kb-17300bp	0.47336540795322046
reptile	rGopEvg1	three-prime-30kb-17400bp	0.4743515577481922
reptile	rGopEvg1	three-prime-30kb-17500bp	0.4742900587957018
reptile	rGopEvg1	three-prime-30kb-17600bp	0.4729952017300804
reptile	rGopEvg1	three-prime-30kb-17700bp	0.47257011556396566
reptile	rGopEvg1	three-prime-30kb-17800bp	0.47367138984629015
reptile	rGopEvg1	three-prime-30kb-17900bp	0.47324952689916194
reptile	rGopEvg1	three-prime-30kb-18000bp	0.472926466612598
reptile	rGopEvg1	three-prime-30kb-18100bp	0.47417139767504735
reptile	rGopEvg1	three-prime-30kb-18200bp	0.4740558258988916
reptile	rGopEvg1	three-prime-30kb-18300bp	0.47314071370640715
reptile	rGopEvg1	three-prime-30kb-18400bp	0.4734664774263314
reptile	rGopEvg1	three-prime-30kb-18500bp	0.4735854284941876
reptile	rGopEvg1	three-prime-30kb-18600bp	0.4747992700729927
reptile	rGopEvg1	three-prime-30kb-18700bp	0.4752994052446607
reptile	rGopEvg1	three-prime-30kb-18800bp	0.4749140722114214
reptile	rGopEvg1	three-prime-30kb-18900bp	0.47448767388544344
reptile	rGopEvg1	three-prime-30kb-19000bp	0.47400297417872106
reptile	rGopEvg1	three-prime-30kb-19100bp	0.47433148573746114
reptile	rGopEvg1	three-prime-30kb-19200bp	0.4755620901777868
reptile	rGopEvg1	three-prime-30kb-19300bp	0.4748759548435071
reptile	rGopEvg1	three-prime-30kb-19400bp	0.4743400353449025
reptile	rGopEvg1	three-prime-30kb-19500bp	0.4737061755252792
reptile	rGopEvg1	three-prime-30kb-19600bp	0.47306158318123437
reptile	rGopEvg1	three-prime-30kb-19700bp	0.4732346380044616
reptile	rGopEvg1	three-prime-30kb-19800bp	0.47411478401946866
reptile	rGopEvg1	three-prime-30kb-19900bp	0.47318139907799156
reptile	rGopEvg1	three-prime-30kb-20000bp	0.47314303399991786
reptile	rGopEvg1	three-prime-30kb-20100bp	0.4736938955061902
reptile	rGopEvg1	three-prime-30kb-20200bp	0.47437976785955693
reptile	rGopEvg1	three-prime-30kb-20300bp	0.47230699676523774
reptile	rGopEvg1	three-prime-30kb-20400bp	0.472432778580221
reptile	rGopEvg1	three-prime-30kb-20500bp	0.47223933837568094
reptile	rGopEvg1	three-prime-30kb-20600bp	0.47223536568879276
reptile	rGopEvg1	three-prime-30kb-20700bp	0.47170744896579697
reptile	rGopEvg1	three-prime-30kb-20800bp	0.4722928214140868
reptile	rGopEvg1	three-prime-30kb-20900bp	0.4732702446937948
reptile	rGopEvg1	three-prime-30kb-21000bp	0.4737918202824329
reptile	rGopEvg1	three-prime-30kb-21100bp	0.47355393558719233
reptile	rGopEvg1	three-prime-30kb-21200bp	0.47245882671035155
reptile	rGopEvg1	three-prime-30kb-21300bp	0.4719734351764229
reptile	rGopEvg1	three-prime-30kb-21400bp	0.47167838312829524
reptile	rGopEvg1	three-prime-30kb-21500bp	0.4721384827630082
reptile	rGopEvg1	three-prime-30kb-21600bp	0.4720300757772653
reptile	rGopEvg1	three-prime-30kb-21700bp	0.4718561802417375
reptile	rGopEvg1	three-prime-30kb-21800bp	0.4718677223592435
reptile	rGopEvg1	three-prime-30kb-21900bp	0.47161461150171263
reptile	rGopEvg1	three-prime-30kb-22000bp	0.4712834594041948
reptile	rGopEvg1	three-prime-30kb-22100bp	0.47063345051379124
reptile	rGopEvg1	three-prime-30kb-22200bp	0.4705327203893997
reptile	rGopEvg1	three-prime-30kb-22300bp	0.47121484586262846
reptile	rGopEvg1	three-prime-30kb-22400bp	0.4721310044741629
reptile	rGopEvg1	three-prime-30kb-22500bp	0.4712442186829787
reptile	rGopEvg1	three-prime-30kb-22600bp	0.4714561925365062
reptile	rGopEvg1	three-prime-30kb-22700bp	0.4720614183342347
reptile	rGopEvg1	three-prime-30kb-22800bp	0.472125123777574
reptile	rGopEvg1	three-prime-30kb-22900bp	0.4722174455479621
reptile	rGopEvg1	three-prime-30kb-23000bp	0.4718564995056476
reptile	rGopEvg1	three-prime-30kb-23100bp	0.47142866117940624
reptile	rGopEvg1	three-prime-30kb-23200bp	0.47210301364100715
reptile	rGopEvg1	three-prime-30kb-23300bp	0.47190540048053314
reptile	rGopEvg1	three-prime-30kb-23400bp	0.47260343428880475
reptile	rGopEvg1	three-prime-30kb-23500bp	0.4727426987560843
reptile	rGopEvg1	three-prime-30kb-23600bp	0.4737236343969713
reptile	rGopEvg1	three-prime-30kb-23700bp	0.4732375608436993
reptile	rGopEvg1	three-prime-30kb-23800bp	0.4728427528393726
reptile	rGopEvg1	three-prime-30kb-23900bp	0.4718467189471787
reptile	rGopEvg1	three-prime-30kb-24000bp	0.47152304213667623
reptile	rGopEvg1	three-prime-30kb-24100bp	0.47268735996291433
reptile	rGopEvg1	three-prime-30kb-24200bp	0.47133575321379545
reptile	rGopEvg1	three-prime-30kb-24300bp	0.47123222977671325
reptile	rGopEvg1	three-prime-30kb-24400bp	0.47196348505731084
reptile	rGopEvg1	three-prime-30kb-24500bp	0.47123589971413116
reptile	rGopEvg1	three-prime-30kb-24600bp	0.47177416626777646
reptile	rGopEvg1	three-prime-30kb-24700bp	0.47133671763606866
reptile	rGopEvg1	three-prime-30kb-24800bp	0.4719246890210925
reptile	rGopEvg1	three-prime-30kb-24900bp	0.4711955659252194
reptile	rGopEvg1	three-prime-30kb-25000bp	0.4717983377946341
reptile	rGopEvg1	three-prime-30kb-25100bp	0.4727215824133872
reptile	rGopEvg1	three-prime-30kb-25200bp	0.47167915603240324
reptile	rGopEvg1	three-prime-30kb-25300bp	0.4723472147106544
reptile	rGopEvg1	three-prime-30kb-25400bp	0.4724175229853975
reptile	rGopEvg1	three-prime-30kb-25500bp	0.4719901660752681
reptile	rGopEvg1	three-prime-30kb-25600bp	0.472210654407788
reptile	rGopEvg1	three-prime-30kb-25700bp	0.4721382579598458
reptile	rGopEvg1	three-prime-30kb-25800bp	0.47157506928952886
reptile	rGopEvg1	three-prime-30kb-25900bp	0.47097072939904006
reptile	rGopEvg1	three-prime-30kb-26000bp	0.47229703238017984
reptile	rGopEvg1	three-prime-30kb-26100bp	0.47252354213724435
reptile	rGopEvg1	three-prime-30kb-26200bp	0.47170518833018193
reptile	rGopEvg1	three-prime-30kb-26300bp	0.47164908182739357
reptile	rGopEvg1	three-prime-30kb-26400bp	0.47182576068249793
reptile	rGopEvg1	three-prime-30kb-26500bp	0.4715661697918535
reptile	rGopEvg1	three-prime-30kb-26600bp	0.4716792861005949
reptile	rGopEvg1	three-prime-30kb-26700bp	0.4710659815265249
reptile	rGopEvg1	three-prime-30kb-26800bp	0.47221236406754635
reptile	rGopEvg1	three-prime-30kb-26900bp	0.4713961192617132
reptile	rGopEvg1	three-prime-30kb-27000bp	0.47091677371374485
reptile	rGopEvg1	three-prime-30kb-27100bp	0.47110945845446556
reptile	rGopEvg1	three-prime-30kb-27200bp	0.4704049097855596
reptile	rGopEvg1	three-prime-30kb-27300bp	0.47159275283937263
reptile	rGopEvg1	three-prime-30kb-27400bp	0.4716798099892249
reptile	rGopEvg1	three-prime-30kb-27500bp	0.4721053343249273
reptile	rGopEvg1	three-prime-30kb-27600bp	0.4715536474883375
reptile	rGopEvg1	three-prime-30kb-27700bp	0.47104545556982846
reptile	rGopEvg1	three-prime-30kb-27800bp	0.47213942795320846
reptile	rGopEvg1	three-prime-30kb-27900bp	0.47157270239043714
reptile	rGopEvg1	three-prime-30kb-28000bp	0.4713233510211215
reptile	rGopEvg1	three-prime-30kb-28100bp	0.4721306376360809
reptile	rGopEvg1	three-prime-30kb-28200bp	0.4723059898290682
reptile	rGopEvg1	three-prime-30kb-28300bp	0.47123789937581456
reptile	rGopEvg1	three-prime-30kb-28400bp	0.47159521233432516
reptile	rGopEvg1	three-prime-30kb-28500bp	0.4705700568028131
reptile	rGopEvg1	three-prime-30kb-28600bp	0.47017717067892884
reptile	rGopEvg1	three-prime-30kb-28700bp	0.4709264268325669
reptile	rGopEvg1	three-prime-30kb-28800bp	0.4697882596138056
reptile	rGopEvg1	three-prime-30kb-28900bp	0.47092027858543517
reptile	rGopEvg1	three-prime-30kb-29000bp	0.47059329810766687
reptile	rGopEvg1	three-prime-30kb-29100bp	0.47138763009714707
reptile	rGopEvg1	three-prime-30kb-29200bp	0.47118745623927116
reptile	rGopEvg1	three-prime-30kb-29300bp	0.4705389140577456
reptile	rGopEvg1	three-prime-30kb-29400bp	0.4707749002637095
reptile	rGopEvg1	three-prime-30kb-29500bp	0.4708479275136926
reptile	rGopEvg1	three-prime-30kb-29600bp	0.4707843667590777
reptile	rGopEvg1	three-prime-30kb-29700bp	0.470043951585638
reptile	rGopEvg1	three-prime-30kb-29800bp	0.470396916627223
reptile	rGopEvg1	three-prime-30kb-29900bp	0.4697269735998302
reptile	rGopEvg1	three-prime-30kb-30000bp	0.470832713419445
reptile	rGopEvg1	five-prime-100bp	0.6223370838515604
reptile	rGopEvg1	five-prime-200bp	0.6001527605775986
reptile	rGopEvg1	five-prime-300bp	0.5781730273912304
reptile	rGopEvg1	five-prime-400bp	0.5593248110915697
reptile	rGopEvg1	five-prime-500bp	0.5419709033071938
reptile	rGopEvg1	five-prime-600bp	0.5255589624627571
reptile	rGopEvg1	five-prime-700bp	0.512810499305365
reptile	rGopEvg1	five-prime-800bp	0.5026493553848136
reptile	rGopEvg1	five-prime-900bp	0.4938706628864588
reptile	rGopEvg1	five-prime-1000bp	0.48785878223302276
reptile	rGopEvg1	five-prime-1100bp	0.48252261374375593
reptile	rGopEvg1	five-prime-1200bp	0.4792048229319279
reptile	rGopEvg1	five-prime-1300bp	0.47631110620175016
reptile	rGopEvg1	five-prime-1400bp	0.4749257459160254
reptile	rGopEvg1	five-prime-1500bp	0.47182339836629994
reptile	rGopEvg1	five-prime-1600bp	0.4700891109160872
reptile	rGopEvg1	five-prime-1700bp	0.47036019252784
reptile	rGopEvg1	five-prime-1800bp	0.4699770544472343
reptile	rGopEvg1	five-prime-1900bp	0.46951476570341805
reptile	rGopEvg1	five-prime-2000bp	0.46732035574456593
reptile	rGopEvg1	three-prime-100bp	0.432044346754952
reptile	rGopEvg1	three-prime-200bp	0.4473352150416018
reptile	rGopEvg1	three-prime-300bp	0.4527152864687462
reptile	rGopEvg1	three-prime-400bp	0.45589920664449796
reptile	rGopEvg1	three-prime-500bp	0.45878329758857
reptile	rGopEvg1	three-prime-600bp	0.46010401284842034
reptile	rGopEvg1	three-prime-700bp	0.4621032479130501
reptile	rGopEvg1	three-prime-800bp	0.4625031177469217
reptile	rGopEvg1	three-prime-900bp	0.4633271384740602
reptile	rGopEvg1	three-prime-1000bp	0.46367163262040384
reptile	rGopEvg1	three-prime-1100bp	0.46492270303112126
reptile	rGopEvg1	three-prime-1200bp	0.4657841414841611
reptile	rGopEvg1	three-prime-1300bp	0.46533247822858304
reptile	rGopEvg1	three-prime-1400bp	0.4651299534192938
reptile	rGopEvg1	three-prime-1500bp	0.4666339149273059
reptile	rGopEvg1	three-prime-1600bp	0.4671335988658611
reptile	rGopEvg1	three-prime-1700bp	0.46731519611152367
reptile	rGopEvg1	three-prime-1800bp	0.4683588739620604
reptile	rGopEvg1	three-prime-1900bp	0.468859489500947
reptile	rGopEvg1	three-prime-2000bp	0.4693370887441101
amphibian	aRhiBiv1	UTR5	0.5596062761392397
amphibian	aRhiBiv1	FirstCDS	0.5437572907041488
amphibian	aRhiBiv1	InternalCDS	0.4758196407516017
amphibian	aRhiBiv1	LastCDS	0.47776964782057085
amphibian	aRhiBiv1	UTR3	0.4013283072129205
amphibian	aRhiBiv1	5'UTR-intron	0.44181655789585017
amphibian	aRhiBiv1	First-intron	0.4446293797963261
amphibian	aRhiBiv1	Internal-intron	0.4403074876262194
amphibian	aRhiBiv1	Last-intron	0.44411341405737176
amphibian	aRhiBiv1	3'UTR-intron	0.44043829328562767
amphibian	aRhiBiv1	five-prime-30kb-100bp	0.539518420203733
amphibian	aRhiBiv1	five-prime-30kb-200bp	0.49569991515705897
amphibian	aRhiBiv1	five-prime-30kb-300bp	0.46772168246656043
amphibian	aRhiBiv1	five-prime-30kb-400bp	0.45504518008934797
amphibian	aRhiBiv1	five-prime-30kb-500bp	0.4492556373500382
amphibian	aRhiBiv1	five-prime-30kb-600bp	0.44759293022007607
amphibian	aRhiBiv1	five-prime-30kb-700bp	0.44427898292499846
amphibian	aRhiBiv1	five-prime-30kb-800bp	0.4442118407987467
amphibian	aRhiBiv1	five-prime-30kb-900bp	0.4452981785894558
amphibian	aRhiBiv1	five-prime-30kb-1000bp	0.4451823937473148
amphibian	aRhiBiv1	five-prime-30kb-1100bp	0.4472444043844987
amphibian	aRhiBiv1	five-prime-30kb-1200bp	0.44727965251101703
amphibian	aRhiBiv1	five-prime-30kb-1300bp	0.4489272061855583
amphibian	aRhiBiv1	five-prime-30kb-1400bp	0.4501705623753105
amphibian	aRhiBiv1	five-prime-30kb-1500bp	0.4502272665534805
amphibian	aRhiBiv1	five-prime-30kb-1600bp	0.4490966936770078
amphibian	aRhiBiv1	five-prime-30kb-1700bp	0.4505322511920497
amphibian	aRhiBiv1	five-prime-30kb-1800bp	0.4501814706888004
amphibian	aRhiBiv1	five-prime-30kb-1900bp	0.4509319174824401
amphibian	aRhiBiv1	five-prime-30kb-2000bp	0.4511887101467297
amphibian	aRhiBiv1	five-prime-30kb-2100bp	0.45054357032349746
amphibian	aRhiBiv1	five-prime-30kb-2200bp	0.4512900440991274
amphibian	aRhiBiv1	five-prime-30kb-2300bp	0.4513251216204878
amphibian	aRhiBiv1	five-prime-30kb-2400bp	0.45178613332384004
amphibian	aRhiBiv1	five-prime-30kb-2500bp	0.451866767760589
amphibian	aRhiBiv1	five-prime-30kb-2600bp	0.4526640799455901
amphibian	aRhiBiv1	five-prime-30kb-2700bp	0.4518083927165303
amphibian	aRhiBiv1	five-prime-30kb-2800bp	0.4523914920027348
amphibian	aRhiBiv1	five-prime-30kb-2900bp	0.4520619072767301
amphibian	aRhiBiv1	five-prime-30kb-3000bp	0.4530809684844975
amphibian	aRhiBiv1	five-prime-30kb-3100bp	0.45357258415033025
amphibian	aRhiBiv1	five-prime-30kb-3200bp	0.45310407109838086
amphibian	aRhiBiv1	five-prime-30kb-3300bp	0.453674942934229
amphibian	aRhiBiv1	five-prime-30kb-3400bp	0.45354635718604075
amphibian	aRhiBiv1	five-prime-30kb-3500bp	0.4538316716732701
amphibian	aRhiBiv1	five-prime-30kb-3600bp	0.4552086312962559
amphibian	aRhiBiv1	five-prime-30kb-3700bp	0.4547537624870223
amphibian	aRhiBiv1	five-prime-30kb-3800bp	0.45580494502270674
amphibian	aRhiBiv1	five-prime-30kb-3900bp	0.45491949713896523
amphibian	aRhiBiv1	five-prime-30kb-4000bp	0.4556030291295555
amphibian	aRhiBiv1	five-prime-30kb-4100bp	0.4553993406623803
amphibian	aRhiBiv1	five-prime-30kb-4200bp	0.45527692772067835
amphibian	aRhiBiv1	five-prime-30kb-4300bp	0.4560262328967556
amphibian	aRhiBiv1	five-prime-30kb-4400bp	0.45551917375137785
amphibian	aRhiBiv1	five-prime-30kb-4500bp	0.45499631091534404
amphibian	aRhiBiv1	five-prime-30kb-4600bp	0.45597018158084157
amphibian	aRhiBiv1	five-prime-30kb-4700bp	0.4551454436314158
amphibian	aRhiBiv1	five-prime-30kb-4800bp	0.45573513945828853
amphibian	aRhiBiv1	five-prime-30kb-4900bp	0.45747543120275674
amphibian	aRhiBiv1	five-prime-30kb-5000bp	0.45620657005261095
amphibian	aRhiBiv1	five-prime-30kb-5100bp	0.4569215624698619
amphibian	aRhiBiv1	five-prime-30kb-5200bp	0.4558661285664537
amphibian	aRhiBiv1	five-prime-30kb-5300bp	0.4561607564737907
amphibian	aRhiBiv1	five-prime-30kb-5400bp	0.4559403014849696
amphibian	aRhiBiv1	five-prime-30kb-5500bp	0.45573486347494585
amphibian	aRhiBiv1	five-prime-30kb-5600bp	0.4550366051585689
amphibian	aRhiBiv1	five-prime-30kb-5700bp	0.4555532508783633
amphibian	aRhiBiv1	five-prime-30kb-5800bp	0.45657078299363646
amphibian	aRhiBiv1	five-prime-30kb-5900bp	0.4568084694338648
amphibian	aRhiBiv1	five-prime-30kb-6000bp	0.4565491753832593
amphibian	aRhiBiv1	five-prime-30kb-6100bp	0.4564347435630821
amphibian	aRhiBiv1	five-prime-30kb-6200bp	0.4569612811104779
amphibian	aRhiBiv1	five-prime-30kb-6300bp	0.4558556161128342
amphibian	aRhiBiv1	five-prime-30kb-6400bp	0.4568417787305652
amphibian	aRhiBiv1	five-prime-30kb-6500bp	0.45580483251734705
amphibian	aRhiBiv1	five-prime-30kb-6600bp	0.45579217809900874
amphibian	aRhiBiv1	five-prime-30kb-6700bp	0.45614719350358335
amphibian	aRhiBiv1	five-prime-30kb-6800bp	0.4567510448296046
amphibian	aRhiBiv1	five-prime-30kb-6900bp	0.4554584528405073
amphibian	aRhiBiv1	five-prime-30kb-7000bp	0.45530970576654795
amphibian	aRhiBiv1	five-prime-30kb-7100bp	0.4557801997877466
amphibian	aRhiBiv1	five-prime-30kb-7200bp	0.4554452250787748
amphibian	aRhiBiv1	five-prime-30kb-7300bp	0.45664808237362325
amphibian	aRhiBiv1	five-prime-30kb-7400bp	0.4561723624373733
amphibian	aRhiBiv1	five-prime-30kb-7500bp	0.4565753195449603
amphibian	aRhiBiv1	five-prime-30kb-7600bp	0.45560019232563315
amphibian	aRhiBiv1	five-prime-30kb-7700bp	0.4542223278153251
amphibian	aRhiBiv1	five-prime-30kb-7800bp	0.45491187593812116
amphibian	aRhiBiv1	five-prime-30kb-7900bp	0.4547283195394027
amphibian	aRhiBiv1	five-prime-30kb-8000bp	0.45519654508305213
amphibian	aRhiBiv1	five-prime-30kb-8100bp	0.45598195886027837
amphibian	aRhiBiv1	five-prime-30kb-8200bp	0.455676338070153
amphibian	aRhiBiv1	five-prime-30kb-8300bp	0.4561656768457776
amphibian	aRhiBiv1	five-prime-30kb-8400bp	0.45584055022574627
amphibian	aRhiBiv1	five-prime-30kb-8500bp	0.4566606381604444
amphibian	aRhiBiv1	five-prime-30kb-8600bp	0.4565065570080961
amphibian	aRhiBiv1	five-prime-30kb-8700bp	0.45550289312331105
amphibian	aRhiBiv1	five-prime-30kb-8800bp	0.4566430903709568
amphibian	aRhiBiv1	five-prime-30kb-8900bp	0.45613106287096256
amphibian	aRhiBiv1	five-prime-30kb-9000bp	0.4553836807638242
amphibian	aRhiBiv1	five-prime-30kb-9100bp	0.4548835019864914
amphibian	aRhiBiv1	five-prime-30kb-9200bp	0.4553858530330468
amphibian	aRhiBiv1	five-prime-30kb-9300bp	0.454353756031881
amphibian	aRhiBiv1	five-prime-30kb-9400bp	0.45415177657137634
amphibian	aRhiBiv1	five-prime-30kb-9500bp	0.4555750475550883
amphibian	aRhiBiv1	five-prime-30kb-9600bp	0.45456218966632306
amphibian	aRhiBiv1	five-prime-30kb-9700bp	0.4542600158664889
amphibian	aRhiBiv1	five-prime-30kb-9800bp	0.4541014404186825
amphibian	aRhiBiv1	five-prime-30kb-9900bp	0.45576969111704
amphibian	aRhiBiv1	five-prime-30kb-10000bp	0.45647414000685727
amphibian	aRhiBiv1	five-prime-30kb-10100bp	0.45521608437980116
amphibian	aRhiBiv1	five-prime-30kb-10200bp	0.4552671361199044
amphibian	aRhiBiv1	five-prime-30kb-10300bp	0.45598186790705686
amphibian	aRhiBiv1	five-prime-30kb-10400bp	0.4551502035015182
amphibian	aRhiBiv1	five-prime-30kb-10500bp	0.4559424241517265
amphibian	aRhiBiv1	five-prime-30kb-10600bp	0.4552610524518103
amphibian	aRhiBiv1	five-prime-30kb-10700bp	0.4552507200262659
amphibian	aRhiBiv1	five-prime-30kb-10800bp	0.45512274655391893
amphibian	aRhiBiv1	five-prime-30kb-10900bp	0.45516593750197004
amphibian	aRhiBiv1	five-prime-30kb-11000bp	0.45544011642737564
amphibian	aRhiBiv1	five-prime-30kb-11100bp	0.45609173852534113
amphibian	aRhiBiv1	five-prime-30kb-11200bp	0.4567666731291198
amphibian	aRhiBiv1	five-prime-30kb-11300bp	0.45529856533540136
amphibian	aRhiBiv1	five-prime-30kb-11400bp	0.45497982931290415
amphibian	aRhiBiv1	five-prime-30kb-11500bp	0.4546068282671618
amphibian	aRhiBiv1	five-prime-30kb-11600bp	0.45370686312524233
amphibian	aRhiBiv1	five-prime-30kb-11700bp	0.4542744875954913
amphibian	aRhiBiv1	five-prime-30kb-11800bp	0.45488060745997216
amphibian	aRhiBiv1	five-prime-30kb-11900bp	0.455513501567947
amphibian	aRhiBiv1	five-prime-30kb-12000bp	0.45531033864933096
amphibian	aRhiBiv1	five-prime-30kb-12100bp	0.4555337202801553
amphibian	aRhiBiv1	five-prime-30kb-12200bp	0.45531395148918
amphibian	aRhiBiv1	five-prime-30kb-12300bp	0.45444276443408976
amphibian	aRhiBiv1	five-prime-30kb-12400bp	0.4558065169148497
amphibian	aRhiBiv1	five-prime-30kb-12500bp	0.45670953981385726
amphibian	aRhiBiv1	five-prime-30kb-12600bp	0.4559909290329953
amphibian	aRhiBiv1	five-prime-30kb-12700bp	0.45565593139285415
amphibian	aRhiBiv1	five-prime-30kb-12800bp	0.45566742537511357
amphibian	aRhiBiv1	five-prime-30kb-12900bp	0.4560155729689185
